gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
1,Sun,2021-08-08,17:00 ,Metz,0.9,3–3,1.3,Lille,"15,551",Stade Saint-Symphorien,Eric Wattellier,Ligue-1,1,Frédéric Antonetti,Metz,3-4-1-2,Alexandre Oukidja,dz ALG,33-020,90,6,3,4,50.0,0.9,4,21,19.0,20,4,60.0,46.9,10,90.0,65.3,16,0,0.0,0,7.0
1,Sun,2021-08-08,17:00 ,Metz,0.9,3–3,1.3,Lille,"15,551",Stade Saint-Symphorien,Eric Wattellier,Ligue-1,1,Jocelyn Gourvennec,Lille,4-4-2,Léo Jardim,br BRA,26-141,90,5,3,2,40.0,1.8,1,5,20.0,25,11,16.0,24.8,3,33.3,38.3,12,1,8.3,2,17.5
1,Sun,2021-08-08,20:45 ,Montpellier,0.6,2–3,1.9,Marseille,"13,500",Stade de la Mosson,Jérémie Pignard,Ligue-1,1,Olivier Dall’Oglio,Montpellier,4-2-3-1,Dimitry Bertaud,fr FRA,23-063,90,7,3,4,57.1,1.6,7,16,43.8,31,9,41.9,31.5,11,27.3,30.5,22,4,18.2,0,7.5
1,Sun,2021-08-08,20:45 ,Montpellier,0.6,2–3,1.9,Marseille,"13,500",Stade de la Mosson,Jérémie Pignard,Ligue-1,1,Jorge Sampaoli,Marseille,3-2-4-1,Steve Mandanda,fr FRA,36-133,90,1,2,0,-100.0,0.5,3,7,42.9,14,2,28.6,28.5,10,30.0,34.0,18,1,5.6,0,8.5
2,Fri,2021-08-13,21:00 ,Lorient,0.8,1–0,1.1,Monaco,"12,149",Stade Yves Allainmat - Le Moustoir,Hakim Ben El Hadj Salem,Ligue-1,2,Christophe Pélissier,Lorient,5-3-2,Paul Nardi,fr FRA,27-087,90,3,0,3,100.0,0.8,4,21,19.0,15,1,80.0,53.9,10,90.0,63.7,22,0,0.0,0,13.0
2,Fri,2021-08-13,21:00 ,Lorient,0.8,1–0,1.1,Monaco,"12,149",Stade Yves Allainmat - Le Moustoir,Hakim Ben El Hadj Salem,Ligue-1,2,Niko Kovač,Monaco,3-4-3,Alexander Nübel,de GER,24-317,90,2,1,1,100.0,1.3,6,7,85.7,23,3,30.4,31.0,2,0.0,35.5,2,0,0.0,4,34.0
2,Sat,2021-08-14,17:00 ,Lille,0.8,0–4,1.9,Nice,"30,144",Stade Pierre-Mauroy,Jérôme Brisard,Ligue-1,2,Jocelyn Gourvennec,Lille,4-4-2,Léo Jardim,br BRA,26-147,90,7,4,3,57.1,2.6,4,7,57.1,17,3,41.2,30.6,8,0.0,19.5,5,0,0.0,2,26.0
2,Sat,2021-08-14,17:00 ,Lille,0.8,0–4,1.9,Nice,"30,144",Stade Pierre-Mauroy,Jérôme Brisard,Ligue-1,2,Christophe Galtier,Nice,4-4-2,Walter Benítez,ar ARG,28-207,90,2,0,2,100.0,0.8,5,12,41.7,13,4,23.1,31.7,9,100.0,65.3,16,0,0.0,1,23.0
2,Sat,2021-08-14,21:00 ,Paris S-G,3.1,4–2,0.7,Strasbourg,"46,962",Parc des Princes,Willy Delajod,Ligue-1,2,Mauricio Pochettino,Paris S-G,4-3-3,Keylor Navas,cr CRC,34-242,90,2,2,0,0.0,0.5,3,5,60.0,33,3,15.2,27.3,8,0.0,17.5,15,1,6.7,0,4.0
2,Sat,2021-08-14,21:00 ,Paris S-G,3.1,4–2,0.7,Strasbourg,"46,962",Parc des Princes,Willy Delajod,Ligue-1,2,Julien Stéphan,Strasbourg,5-3-2,Matz Sels,be BEL,29-169,90,5,4,2,20.0,3.2,1,9,11.1,14,2,64.3,39.7,4,0.0,18.5,12,1,8.3,0,4.0
2,Sun,2021-08-15,13:00 ,Angers,1.8,3–0,0.9,Lyon,"6,154",Stade Raymond Kopa,Clément Turpin,Ligue-1,2,Gérald Baticle,Angers,3-4-1-2,Paul Bernardoni,fr FRA,24-119,90,3,0,3,100.0,0.3,3,9,33.3,15,8,40.0,33.2,4,75.0,52.0,16,1,6.3,0,16.0
2,Sun,2021-08-15,13:00 ,Angers,1.8,3–0,0.9,Lyon,"6,154",Stade Raymond Kopa,Clément Turpin,Ligue-1,2,Peter Bosz,Lyon,4-3-3,Anthony Lopes,pt POR,30-318,90,6,3,4,50.0,2.1,8,11,72.7,31,4,29.0,30.5,10,20.0,28.2,13,1,7.7,1,9.7
2,Sun,2021-08-15,15:00 ,Clermont Foot,1.9,2–0,0.7,Troyes,"11,005",Stade Gabriel Montpied,Romain Lissorgue,Ligue-1,2,Pascal Gastien,Clermont Foot,4-2-3-1,Arthur Desmas,fr FRA,27-130,90,1,0,1,100.0,0.6,0,0,,14,2,0.0,18.8,4,0.0,24.0,10,0,0.0,0,17.7
2,Sun,2021-08-15,15:00 ,Clermont Foot,1.9,2–0,0.7,Troyes,"11,005",Stade Gabriel Montpied,Romain Lissorgue,Ligue-1,2,Laurent Batlles,Troyes,5-4-1,Gauthier Gallon,fr FRA,28-114,90,8,2,6,75.0,3.6,11,17,64.7,35,8,28.6,31.6,10,70.0,55.7,21,0,0.0,0,15.0
2,Sun,2021-08-15,15:00 ,Brest,1.9,1–1,1.0,Rennes,"14,271",Stade Francis-Le Blé,Benoît Bastien,Ligue-1,2,Michel Der Zakarian,Brest,4-2-3-1,Marco Bizot,nl NED,30-158,90,2,1,1,50.0,1.1,13,22,59.1,22,2,59.1,40.9,10,90.0,60.9,15,0,0.0,1,15.7
2,Sun,2021-08-15,15:00 ,Brest,1.9,1–1,1.0,Rennes,"14,271",Stade Francis-Le Blé,Benoît Bastien,Ligue-1,2,Bruno Génésio,Rennes,4-3-3,Alfred Gomis,sn SEN,27-344,90,5,1,4,80.0,1.7,0,1,0.0,21,7,4.8,17.7,8,0.0,23.1,21,1,4.8,3,14.6
2,Sun,2021-08-15,15:00 ,Nantes,1.7,2–0,0.6,Metz,"12,054",Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,Ligue-1,2,Antoine Kombouare,Nantes,4-2-3-1,Alban Lafont,fr FRA,22-204,90,5,0,5,100.0,1.8,6,20,30.0,22,4,59.1,44.1,7,100.0,70.3,15,1,6.7,2,16.6
2,Sun,2021-08-15,15:00 ,Nantes,1.7,2–0,0.6,Metz,"12,054",Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,Ligue-1,2,Frédéric Antonetti,Metz,3-5-1-1,Alexandre Oukidja,dz ALG,33-027,90,6,2,4,66.7,2.0,3,7,42.9,24,9,25.0,29.8,3,33.3,37.7,13,1,7.7,3,21.2
